customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,BillingDelayDays,LastSupportContactDaysAgo,ContractRenewalRemainingDays,TechComplaint,NumSupportCalls,CustomerSatisfaction,HasMultipleServices,AvgMonthlyRevenue,PaymentRegularityIndex,SupportInteractionRate,LoyaltyScore,PromoResponse,NetPromoterScore
4676-MQUEA,No,Male,1.0,Yes,No,50.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),101.9,5265.5,5,105,239,0,2,2,1,105.31,0.9166666666666666,0.04,68.11,1,3
8138-EALND,No,Male,0.0,No,No,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,311.6,23,88,12,0,2,1,0,20.773333333333333,0.6166666666666667,0.13333333333333333,26.67,0,0
3580-HYCSP,No,Male,0.0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.3,7966.9,21,96,341,0,3,1,1,110.65138888888889,0.65,0.041666666666666664,69.0,1,0
1352-HNSAW,No,Female,0.0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.6,8220.4,18,39,107,0,1,3,1,114.17222222222222,0.7,0.013888888888888888,82.0,1,4
2075-PUEPR,No,Male,0.0,Yes,Yes,55.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1153.25,21,7,245,0,1,2,0,20.96818181818182,0.65,0.01818181818181818,55.56,1,3
1982-FEBTD,No,Female,0.0,Yes,Yes,23.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.6,514.75,8,29,221,0,0,4,0,22.380434782608695,0.8666666666666667,0.0,54.11,0,9
5301-GAUUY,Yes,Male,0.0,No,No,32.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15,33,37,20,0,1,2,0,81.1296875,0.44999999999999996,0.03125,38.78,0,2
5791-KAJFD,No,Female,0.0,Yes,Yes,56.0,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),68.75,3808.0,2,5,330,0,4,1,1,68.0,0.9666666666666667,0.07142857142857142,66.44,1,0
2654-VBVPB,No,Female,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.9,19.9,27,92,24,0,2,4,0,19.9,0.55,1.0,35.56,0,8
1154-HYWWO,No,Male,0.0,No,No,38.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,70.6,2708.2,21,116,205,0,1,2,1,71.26842105263158,0.65,0.02631578947368421,56.11,0,3
2501-XWWTZ,No,Male,0.0,No,No,11.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.2,760.05,32,112,17,0,3,1,0,69.09545454545454,0.4666666666666667,0.2727272727272727,21.44,1,0
3716-UVSPD,No,Male,0.0,No,No,1.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.3,49.3,12,68,9,0,4,1,0,49.3,0.8,1.0,22.56,0,1
6815-ABQFQ,No,Male,0.0,Yes,No,56.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,107.25,6033.3,23,110,339,0,0,4,1,107.7375,0.6166666666666667,0.0,77.44,1,8
7343-EOBEU,No,Male,0.0,Yes,No,3.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.6,89.05,16,110,0,0,0,2,0,29.683333333333334,0.7333333333333334,0.0,28.33,1,3
3701-SFMUH,No,Male,0.0,Yes,Yes,7.0,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.7,516.15,23,92,14,0,2,3,1,73.73571428571428,0.6166666666666667,0.2857142857142857,44.22,0,4
6103-LIANB,No,Male,0.0,Yes,Yes,59.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),99.5,5861.75,5,120,287,0,1,4,1,99.35169491525424,0.9166666666666666,0.01694915254237288,85.11,1,8
7319-VENRZ,No,Male,0.0,No,No,7.0,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),64.3,445.95,33,2,12,0,3,3,1,63.707142857142856,0.44999999999999996,0.42857142857142855,40.89,0,5
5846-NEQVZ,No,Male,0.0,Yes,Yes,71.0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),70.85,4973.4,20,24,208,0,1,5,1,70.04788732394366,0.6666666666666667,0.014084507042253521,92.78,1,10
6967-QIQRV,No,Male,0.0,Yes,Yes,15.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,101.9,1667.25,49,64,319,0,0,2,1,111.15,0.18333333333333335,0.0,34.0,0,3
5781-RFZRP,No,Male,0.0,Yes,No,71.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.5,5357.75,18,59,151,0,1,4,1,75.46126760563381,0.7,0.014084507042253521,87.44,1,9
0939-YAPAF,Yes,Female,0.0,No,No,35.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,3527.6,17,71,19,1,3,4,1,100.78857142857143,0.7166666666666667,0.08571428571428572,67.78,1,8
0308-IVGOK,No,Female,0.0,No,No,11.0,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),40.4,422.6,22,23,101,0,0,3,0,38.41818181818182,0.6333333333333333,0.0,36.78,1,5
7293-LSCDV,No,Female,0.0,Yes,Yes,60.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.25,1103.25,17,41,4,0,1,3,0,18.3875,0.7166666666666667,0.016666666666666666,65.67,0,6
7025-WCBNE,No,Male,1.0,No,No,47.0,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),59.6,2754.0,16,44,2,0,1,5,0,58.59574468085106,0.7333333333333334,0.02127659574468085,70.78,0,9
5756-JYOJT,No,Female,0.0,No,No,11.0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),64.9,697.25,17,69,115,0,3,3,1,63.38636363636363,0.7166666666666667,0.2727272727272727,48.44,1,7
4710-FDUIZ,Yes,Male,0.0,Yes,No,56.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),100.3,5614.45,38,24,141,0,1,1,1,100.25803571428571,0.3666666666666667,0.017857142857142856,54.44,1,0
6030-REHUX,No,Female,1.0,Yes,No,28.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.85,3204.4,14,28,11,0,2,4,1,114.44285714285715,0.7666666666666666,0.07142857142857142,64.89,1,7
9548-LIGTA,No,Male,0.0,Yes,No,61.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,81.05,4747.65,9,85,284,1,4,3,1,77.83032786885245,0.85,0.06557377049180328,78.89,1,5
5150-LJNSR,No,Male,0.0,Yes,Yes,31.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),98.05,3082.1,13,59,269,1,2,2,1,99.42258064516129,0.7833333333333333,0.06451612903225806,54.89,1,3
8270-RKSAP,No,Male,0.0,No,No,9.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.5,597.9,6,92,13,0,3,2,0,66.43333333333334,0.9,0.3333333333333333,35.0,0,1
6522-YRBXD,No,Male,1.0,Yes,No,35.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.55,3365.4,2,105,0,1,3,1,1,96.15428571428572,0.9666666666666667,0.08571428571428572,54.78,1,0
2640-LYMOV,No,Male,0.0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,38.8,34,102,3,1,2,1,0,19.4,0.43333333333333335,1.0,15.78,0,0
1218-VKFPE,Yes,Female,0.0,Yes,Yes,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,233.55,43,69,23,0,2,3,0,19.462500000000002,0.2833333333333333,0.16666666666666666,30.33,1,4
3627-FHKBK,Yes,Female,0.0,No,No,1.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,75.3,23,73,29,0,1,3,0,75.3,0.6166666666666667,1.0,30.89,1,5
2865-TCHJW,Yes,Female,1.0,No,No,4.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,346.2,34,79,28,0,0,1,1,86.55,0.43333333333333335,0.0,26.89,0,0
1423-BMPBQ,No,Female,0.0,Yes,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.0,19.0,3,58,5,0,0,3,0,19.0,0.95,0.0,37.56,1,6
2393-DIVAI,No,Female,0.0,No,No,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.0,61.7,15,57,13,0,5,2,0,20.566666666666666,0.75,1.0,28.67,0,2
5192-EBGOV,Yes,Female,1.0,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,85.7,8,45,15,0,1,3,1,85.7,0.8666666666666667,1.0,45.89,0,5
4568-KNYWR,No,Male,0.0,No,No,52.0,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),63.25,3342.45,11,74,194,1,6,2,1,64.27788461538461,0.8166666666666667,0.11538461538461539,67.22,1,3
8752-IMQOS,No,Male,0.0,Yes,Yes,5.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,85.1,33,3,102,0,2,4,0,17.02,0.44999999999999996,0.4,35.78,1,7
0742-LAFQK,No,Male,0.0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,99.15,7422.1,5,49,200,1,6,1,1,103.08472222222223,0.9166666666666666,0.08333333333333333,74.33,1,0
0795-LAFGP,No,Male,0.0,Yes,Yes,71.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.4,6668.05,36,15,173,0,2,1,1,93.91619718309859,0.4,0.028169014084507043,63.44,0,0
0619-OLYUR,No,Male,0.0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.9,8071.05,2,46,131,1,3,2,1,112.09791666666666,0.9666666666666667,0.041666666666666664,81.33,0,3
5512-IDZEI,No,Male,0.0,Yes,Yes,46.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.9,1174.8,37,120,88,0,2,3,0,25.539130434782606,0.3833333333333333,0.043478260869565216,51.22,1,5
0459-SPZHJ,No,Male,0.0,Yes,Yes,63.0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),83.5,5435.0,52,69,233,0,2,1,1,86.26984126984127,0.1333333333333333,0.031746031746031744,53.67,0,0
0215-BQKGS,No,Male,0.0,No,No,30.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.3,2438.6,19,3,11,1,5,1,0,81.28666666666666,0.6833333333333333,0.16666666666666666,36.33,1,0
9244-ZVAPM,No,Male,0.0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.6,45.6,2,14,15,0,2,4,0,45.6,0.9666666666666667,1.0,43.89,0,8
0719-SYFRB,Yes,Female,0.0,No,No,12.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.65,713.75,23,50,14,0,1,2,0,59.479166666666664,0.6166666666666667,0.08333333333333333,31.0,0,3
8208-EUMTE,No,Male,0.0,No,No,16.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,54.85,916.15,14,114,222,0,3,2,0,57.259375,0.7666666666666666,0.1875,36.22,1,2
5172-MIGPM,No,Male,0.0,No,No,4.0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,65.55,237.2,40,58,13,0,0,3,1,59.3,0.33333333333333337,0.0,36.89,1,4
1710-RCXUS,No,Male,0.0,Yes,No,51.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),90.35,4614.55,27,46,115,0,1,2,1,90.48137254901961,0.55,0.0196078431372549,61.33,1,1
0374-FIUCA,No,Male,0.0,Yes,No,65.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.4,1414.45,6,84,272,0,1,2,0,21.76076923076923,0.9,0.015384615384615385,66.11,0,0
5839-SUYVZ,No,Male,0.0,No,No,16.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),74.55,1170.5,23,24,4,0,3,4,0,73.15625,0.6166666666666667,0.1875,45.22,0,7
5173-ZXXXL,No,Male,0.0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,47.7,49,24,73,0,0,2,0,23.85,0.18333333333333335,0.0,16.78,0,4
1096-ADRUX,No,Female,0.0,Yes,Yes,66.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),74.25,4859.25,17,34,301,0,3,4,0,73.625,0.7166666666666667,0.045454545454545456,75.0,1,6
2001-MCUUW,No,Male,0.0,No,No,46.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.65,4903.2,43,20,112,1,6,1,1,106.59130434782608,0.2833333333333333,0.13043478260869565,47.22,0,0
2731-GJRDG,No,Female,0.0,No,No,32.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.55,3608.0,25,52,131,0,0,3,1,112.75,0.5833333333333333,0.0,57.44,1,4
4723-BEGSG,No,Male,0.0,Yes,No,72.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.65,6094.25,41,20,20,1,2,3,1,84.64236111111111,0.31666666666666665,0.027777777777777776,74.33,0,4
6516-NKQBO,No,Male,0.0,Yes,Yes,38.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),81.0,3084.9,21,87,166,0,2,1,1,81.18157894736842,0.65,0.05263157894736842,50.11,0,0
8672-OAUPW,No,Male,0.0,No,Yes,51.0,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),47.85,2356.75,13,12,246,1,2,2,0,46.21078431372549,0.7833333333333333,0.0392156862745098,56.0,1,3
8207-DMRVL,No,Male,0.0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.55,8306.05,19,77,265,1,1,2,1,115.36180555555555,0.6833333333333333,0.013888888888888888,75.67,0,4
3419-SNJJD,Yes,Female,1.0,Yes,No,65.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.25,6786.4,15,95,12,1,3,2,1,104.40615384615384,0.75,0.046153846153846156,73.11,1,3
6543-CPZMK,Yes,Male,0.0,Yes,Yes,9.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.95,248.95,29,83,24,0,0,1,0,27.66111111111111,0.5166666666666666,0.0,21.33,1,0
4765-OXPPD,Yes,Female,0.0,Yes,Yes,9.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,65.0,663.05,28,70,17,0,1,3,0,73.67222222222222,0.5333333333333333,0.1111111111111111,33.67,1,4
2804-ETQDK,No,Male,0.0,No,Yes,66.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.55,1357.1,30,114,283,0,3,2,0,20.562121212121212,0.5,0.045454545454545456,58.67,0,2
6689-VRRTK,No,Female,1.0,No,No,44.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.8,4860.35,24,70,298,1,2,3,1,110.4625,0.6,0.045454545454545456,64.44,0,5
7138-GIRSH,No,Male,0.0,No,No,50.0,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.5,3418.2,18,45,128,0,0,5,1,68.36399999999999,0.7,0.0,81.78,1,10
9396-ZSFLL,No,Female,0.0,No,No,15.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.85,631.4,16,0,15,0,1,2,0,42.093333333333334,0.7333333333333334,0.06666666666666667,35.0,1,3
6464-KEXXH,No,Male,0.0,No,No,8.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.25,186.3,17,56,2,0,0,3,0,23.2875,0.7166666666666667,0.0,36.78,1,4
7134-MJPDY,No,Female,1.0,No,No,66.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.85,6976.75,27,89,26,1,4,2,1,105.70833333333333,0.55,0.06060606060606061,69.67,1,3
5240-CAOYT,No,Female,0.0,No,No,57.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),87.55,4884.85,16,106,16,1,2,3,0,85.69912280701755,0.7333333333333334,0.03508771929824561,64.33,0,6
4059-IIEBK,No,Female,0.0,No,No,7.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.55,522.95,26,21,6,1,2,5,0,74.70714285714287,0.5666666666666667,0.2857142857142857,45.22,1,10
4881-JVQOD,No,Male,1.0,Yes,Yes,10.0,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.55,362.6,2,67,21,0,1,3,0,36.260000000000005,0.9666666666666667,0.1,42.89,0,6
0516-UXRMT,No,Female,0.0,No,No,62.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,92.05,5755.8,28,24,295,0,3,2,0,92.83548387096775,0.5333333333333333,0.04838709677419355,57.11,1,2
4851-BQDNX,No,Male,0.0,Yes,Yes,40.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.05,3355.65,20,51,208,1,2,5,1,83.89125,0.6666666666666667,0.05,75.56,0,7
5148-HKFIR,No,Female,0.0,No,No,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,406.95,32,91,45,0,0,3,0,20.3475,0.4666666666666667,0.0,38.44,0,5
1009-IRMNA,Yes,Female,0.0,No,No,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,137.6,26,58,4,0,4,3,0,19.657142857142855,0.5666666666666667,0.5714285714285714,33.22,0,5
3003-CMDUU,No,Female,0.0,Yes,No,25.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.15,2395.7,13,59,11,0,1,2,1,95.82799999999999,0.7833333333333333,0.04,51.56,1,2
5016-IBERQ,No,Male,0.0,Yes,No,23.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,84.25,1968.1,36,92,4,1,3,1,0,85.5695652173913,0.4,0.13043478260869565,26.78,1,0
6797-UCJHZ,No,Female,1.0,Yes,No,66.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),104.6,6819.45,20,90,283,0,2,4,1,103.325,0.6666666666666667,0.030303030303030304,84.0,1,8
2469-DTSGX,No,Female,1.0,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,111.65,7943.45,9,119,161,1,2,2,1,110.32569444444444,0.85,0.027777777777777776,79.0,1,0
4554-YGZIH,Yes,Male,1.0,Yes,No,49.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.05,4547.25,15,119,22,1,1,2,1,92.80102040816327,0.75,0.02040816326530612,64.22,0,4
5099-BAILX,Yes,Male,1.0,Yes,Yes,43.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,4687.9,22,44,13,0,2,3,1,109.02093023255813,0.6333333333333333,0.046511627906976744,64.56,0,6
9931-KGHOA,No,Female,0.0,Yes,No,46.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),55.0,2473.95,32,37,17,0,1,4,0,53.78152173913043,0.4666666666666667,0.021739130434782608,58.89,0,7
1775-KWJKQ,No,Male,0.0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.85,6562.9,38,23,129,0,0,4,1,91.15138888888889,0.3666666666666667,0.0,81.33,1,7
7665-VIGUD,No,Male,0.0,No,No,10.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,176.3,27,0,40,0,1,4,0,17.630000000000003,0.55,0.1,40.56,0,7
9411-TPQQV,No,Female,0.0,No,No,40.0,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),54.55,2236.2,10,71,269,0,3,2,1,55.904999999999994,0.8333333333333334,0.075,60.89,0,4
7207-RMRDB,Yes,Female,0.0,Yes,Yes,65.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6985.65,4,65,29,1,3,2,1,107.47153846153846,0.9333333333333333,0.046153846153846156,76.78,0,3
7954-MLBUN,No,Male,0.0,No,No,31.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.45,3109.9,42,70,313,1,4,1,1,100.31935483870969,0.30000000000000004,0.12903225806451613,39.22,0,0
2077-DDHJK,No,Female,0.0,Yes,No,68.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),70.9,4911.35,26,29,83,1,2,3,0,72.22573529411765,0.5666666666666667,0.029411764705882353,67.11,0,4
4913-EHYUI,Yes,Male,1.0,Yes,Yes,56.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,5794.65,9,92,169,1,4,3,1,103.47589285714285,0.85,0.07142857142857142,76.11,0,4
0195-IESCP,Yes,Male,0.0,Yes,No,10.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,31,23,23,1,2,3,1,85.53,0.4833333333333333,0.2,43.22,0,6
9574-BOSMD,No,Male,0.0,Yes,Yes,68.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.4,1620.2,37,119,344,0,0,1,0,23.826470588235296,0.3833333333333333,0.0,51.44,0,0
4580-TMHJU,Yes,Female,0.0,Yes,Yes,43.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499.3,13,86,14,1,3,3,1,58.12325581395349,0.7833333333333333,0.06976744186046512,67.56,1,4
0970-ETWGE,Yes,Male,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,89.55,24,112,29,0,4,1,1,89.55,0.6,1.0,28.56,1,0
4908-XAXAY,No,Female,1.0,No,No,49.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),89.85,4287.2,27,7,209,0,2,4,1,87.4938775510204,0.55,0.04081632653061224,72.22,1,8
8404-VLQFB,No,Female,0.0,Yes,Yes,15.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.25,394.85,29,39,19,0,1,2,0,26.323333333333334,0.5166666666666666,0.06666666666666667,30.67,1,2
1626-ERCMM,Yes,Male,1.0,Yes,No,20.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,1899.65,26,54,17,0,0,5,1,94.9825,0.5666666666666667,0.0,62.44,1,10
0887-HJGAR,Yes,Male,0.0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,45.7,17,11,12,0,2,5,0,45.7,0.7166666666666667,1.0,44.89,1,9
2391-IPLOP,No,Male,0.0,Yes,Yes,50.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,69.65,3442.15,18,35,264,0,3,5,1,68.843,0.7,0.06,81.78,1,10
5644-PDMZC,Yes,Female,1.0,No,No,2.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.5,161.5,21,48,23,0,1,2,1,80.75,0.65,0.5,36.11,0,6
3509-GWQGF,No,Male,1.0,No,No,24.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.0,1732.6,43,64,10,0,0,1,0,72.19166666666666,0.2833333333333333,0.0,25.0,0,0
9576-ANLXO,Yes,Female,0.0,No,No,3.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.55,222.3,8,54,2,0,1,5,0,74.10000000000001,0.8666666666666667,0.3333333333333333,49.0,1,10
2024-BASKD,Yes,Female,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.6,74.6,28,64,0,1,1,3,0,74.6,0.5333333333333333,1.0,29.22,1,7
5845-BZZIB,No,Male,0.0,Yes,Yes,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,655.3,34,3,110,0,2,3,0,18.72285714285714,0.43333333333333335,0.05714285714285714,46.11,1,3
1140-UKVZG,No,Female,0.0,No,No,17.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.8,475.25,48,107,25,0,2,2,0,27.955882352941178,0.19999999999999996,0.11764705882352941,25.44,0,1
